booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,market_segment,deposit_type,customer_type,adr,is_repeated_guest,previous_cancellations,booking_changes,total_of_special_requests
SYN-01765,City Hotel,0,242,2025,January,1,1,2,0.0,0,Mexico,Offline TA/TO,No Deposit,Transient,134.61,0,0,0,0
SYN-01766,City Hotel,0,25,2024,July,3,1,2,0.0,0,Canada,Offline TA/TO,Non Refund,Transient,135.07,0,0,0,0
SYN-01767,City Hotel,0,20,2024,April,1,2,2,1.0,0,France,Corporate,No Deposit,Contract,71.6,0,0,0,0
SYN-01768,Resort Hotel,1,15,2024,April,2,3,2,0.0,1,United Kingdom,Corporate,No Deposit,Transient,192.96,0,0,0,0
SYN-01769,City Hotel,0,65,2025,December,2,4,2,0.0,0,,Direct,No Deposit,Transient,151.27,0,0,0,2
SYN-01770,Resort Hotel,1,79,2024,September,1,1,2,2.0,0,USA,Direct,No Deposit,Transient,168.03,0,0,0,0
SYN-01771,City Hotel,0,69,2025,July,0,6,1,2.0,0,Canada,Offline TA/TO,No Deposit,Transient,242.92,0,0,2,1
SYN-01772,City Hotel,1,35,2025,May,1,5,2,0.0,0,United Kingdom,Online TA,No Deposit,Transient-Party,146.13,0,0,1,0
SYN-01773,City Hotel,0,127,2024,January,0,1,2,0.0,0,France,Online TA,Refundable,Transient-Party,165.25,0,0,0,0
SYN-01774,Resort Hotel,0,11,2025,November,0,3,2,0.0,0,Mexico,Online TA,Refundable,Transient,74.28,0,0,1,2
SYN-01775,City Hotel,1,151,2024,September,0,1,2,1.0,0,Mexico,Direct,No Deposit,Transient,133.54,0,0,3,0
SYN-01776,City Hotel,1,64,2025,January,0,2,2,0.0,0,France,Online TA,No Deposit,Transient,135.8,0,0,0,0
SYN-01777,City Hotel,1,113,2025,June,1,7,3,0.0,0,Germany,Online TA,No Deposit,Transient-Party,201.28,0,1,0,1
SYN-01778,Resort Hotel,0,123,2024,August,2,2,2,0.0,0,USA,Offline TA/TO,No Deposit,Transient,258.7,0,0,0,1
SYN-01779,City Hotel,0,83,2024,August,0,2,2,0.0,0,USA,Online TA,No Deposit,Transient,154.59,0,0,0,0
SYN-01780,Resort Hotel,0,79,2025,October,0,6,1,0.0,0,France,Online TA,No Deposit,Transient-Party,144.1,0,0,0,3
SYN-01781,Resort Hotel,0,48,2025,June,1,3,2,1.0,0,Germany,Offline TA/TO,No Deposit,Transient,145.56,0,0,0,1
SYN-01782,Resort Hotel,0,194,2025,November,2,5,2,2.0,0,France,Offline TA/TO,No Deposit,Transient,53.62,0,0,2,1
SYN-01783,Resort Hotel,0,36,2024,December,1,4,2,0.0,0,USA,Online TA,No Deposit,Transient,174.84,0,0,1,1
SYN-01784,Resort Hotel,0,20,2024,April,1,2,2,0.0,0,USA,Direct,No Deposit,Transient,181.64,0,0,0,0
SYN-01785,Resort Hotel,0,52,2025,March,0,4,1,0.0,0,Mexico,Direct,No Deposit,Transient,149.77,0,0,0,1
SYN-01786,Resort Hotel,0,17,2025,June,0,2,2,1.0,0,,Online TA,No Deposit,Transient,244.72,0,0,0,0
SYN-01787,City Hotel,1,135,2024,September,0,3,3,0.0,0,USA,Groups,No Deposit,Transient,143.47,0,0,0,0
SYN-01788,City Hotel,0,78,2025,December,2,3,2,0.0,0,United Kingdom,Groups,No Deposit,Transient,244.27,0,0,0,0
SYN-01789,Resort Hotel,1,81,2025,August,2,2,2,0.0,0,Germany,Online TA,Non Refund,Transient-Party,235.74,0,0,0,2
SYN-01790,Resort Hotel,0,213,2025,June,0,3,2,0.0,0,Mexico,Offline TA/TO,Refundable,Group,243.48,0,0,0,0
SYN-01791,City Hotel,0,95,2025,March,0,5,2,0.0,0,Canada,Corporate,No Deposit,Transient,62.92,0,0,0,1
SYN-01792,Resort Hotel,0,136,2024,April,2,4,1,1.0,0,Mexico,Direct,No Deposit,Transient,181.51,1,3,0,0
SYN-01793,City Hotel,1,46,2025,February,1,3,1,0.0,0,France,Groups,No Deposit,Transient,159.54,0,0,0,0
SYN-01794,City Hotel,1,149,2025,June,1,4,2,0.0,0,France,Online TA,No Deposit,Transient,249.45,0,0,0,0
SYN-01795,City Hotel,1,69,2025,July,0,1,2,1.0,0,Germany,Direct,No Deposit,Transient,219.99,0,0,0,0
SYN-01796,Resort Hotel,1,13,2024,April,2,2,2,2.0,0,Germany,Corporate,Non Refund,Transient,132.02,0,0,0,2
SYN-01797,Resort Hotel,1,213,2025,February,0,4,2,0.0,0,United Kingdom,Online TA,No Deposit,Transient,144.07,0,0,1,0
SYN-01798,City Hotel,0,71,2025,September,1,1,2,0.0,0,Germany,Offline TA/TO,No Deposit,Transient,206.56,0,0,0,3
SYN-01799,City Hotel,0,226,2024,January,1,3,2,0.0,0,USA,Online TA,No Deposit,Transient,159.96,0,0,0,2
SYN-01800,City Hotel,1,52,2025,September,0,2,3,1.0,0,Mexico,Offline TA/TO,Non Refund,Transient,117.23,0,0,0,0
SYN-01801,City Hotel,0,173,2024,August,1,1,1,0.0,0,Canada,Corporate,No Deposit,Group,208.09,0,0,1,0
SYN-01802,City Hotel,1,153,2025,February,2,1,2,0.0,0,,Groups,Non Refund,Transient,161.48,0,0,0,0
SYN-01803,City Hotel,1,57,2024,September,1,1,1,0.0,1,,Online TA,No Deposit,Transient,207.35,1,0,0,0
SYN-01804,City Hotel,0,46,2024,December,0,5,1,1.0,0,,Online TA,No Deposit,Transient,152.51,0,0,0,2
SYN-01805,City Hotel,0,49,2025,September,0,3,3,2.0,0,USA,Online TA,No Deposit,Transient,110.55,0,0,0,0
SYN-01806,City Hotel,0,90,2025,February,0,1,2,0.0,0,USA,Groups,No Deposit,Transient,131.2,0,0,0,0
SYN-01807,Resort Hotel,0,74,2024,March,0,3,1,0.0,0,Germany,Corporate,No Deposit,Transient,163.96,0,0,1,0
SYN-01808,City Hotel,0,53,2025,December,1,2,2,0.0,0,Germany,Groups,No Deposit,Transient,196.58,0,0,0,2
SYN-01809,Resort Hotel,0,87,2024,September,1,5,2,0.0,0,Germany,Offline TA/TO,No Deposit,Transient,160.41,0,0,0,1
SYN-01810,City Hotel,1,59,2025,August,2,1,2,0.0,0,France,Offline TA/TO,No Deposit,Transient,173.64,0,0,0,2
SYN-01811,Resort Hotel,0,193,2025,August,3,4,2,0.0,0,France,Online TA,No Deposit,Transient,218.13,0,0,0,1
SYN-01812,City Hotel,0,21,2025,April,3,2,2,1.0,0,USA,Online TA,No Deposit,Transient,132.18,0,0,1,3
SYN-01813,Resort Hotel,0,100,2024,September,1,2,2,2.0,0,France,Online TA,No Deposit,Contract,177.31,0,0,0,0
SYN-01814,City Hotel,0,83,2024,February,3,2,2,0.0,0,Mexico,Online TA,No Deposit,Transient,212.89,0,0,0,0
SYN-01815,City Hotel,0,174,2025,August,1,3,2,2.0,0,Germany,Direct,No Deposit,Transient,253.55,0,0,0,0
SYN-01816,City Hotel,1,53,2025,March,0,4,1,1.0,0,Mexico,Offline TA/TO,No Deposit,Transient,133.26,0,0,0,0
SYN-01817,City Hotel,1,106,2024,November,1,7,2,0.0,0,France,Offline TA/TO,Non Refund,Transient,155.65,0,0,1,0
SYN-01818,City Hotel,1,78,2024,August,2,5,2,1.0,0,USA,Corporate,No Deposit,Transient,153.59,0,0,1,0
SYN-01819,City Hotel,1,137,2024,February,1,3,2,0.0,1,United Kingdom,Online TA,No Deposit,Transient-Party,110.28,0,0,1,0
SYN-01820,City Hotel,0,171,2024,August,1,5,2,0.0,0,Mexico,Online TA,No Deposit,Transient-Party,176.19,0,0,0,1
SYN-01821,Resort Hotel,1,290,2025,November,2,1,2,0.0,1,Mexico,Online TA,No Deposit,Transient-Party,154.47,0,0,0,0
SYN-01822,Resort Hotel,0,44,2024,April,0,1,1,0.0,0,Germany,Groups,No Deposit,Transient,152.64,0,0,0,4
SYN-01823,Resort Hotel,0,23,2025,August,2,2,2,0.0,0,Mexico,Groups,No Deposit,Transient,163.51,0,0,0,1
SYN-01824,Resort Hotel,0,12,2025,March,3,2,2,2.0,0,United Kingdom,Direct,No Deposit,Group,123.17,0,0,0,0
SYN-01825,City Hotel,0,37,2024,September,2,2,2,2.0,0,Canada,Online TA,No Deposit,Contract,146.22,0,0,0,4
SYN-01826,City Hotel,0,61,2025,December,0,3,4,0.0,0,Canada,Corporate,No Deposit,Transient,243.98,0,0,0,0
SYN-01827,City Hotel,0,117,2025,September,0,2,3,0.0,0,United Kingdom,Corporate,No Deposit,Transient,105.37,0,0,1,2
SYN-01828,Resort Hotel,1,26,2025,February,1,2,4,0.0,0,USA,Groups,No Deposit,Transient,143.25,0,0,1,0
SYN-01829,Resort Hotel,0,114,2025,November,1,2,2,0.0,0,Germany,Direct,No Deposit,Transient,228.58,0,0,0,2
SYN-01830,Resort Hotel,1,75,2024,October,0,5,2,0.0,0,Germany,Corporate,Non Refund,Transient-Party,131.85,0,0,0,1
SYN-01831,Resort Hotel,0,66,2025,April,2,5,2,0.0,0,Mexico,Online TA,No Deposit,Transient,156.6,0,0,1,2
SYN-01832,City Hotel,0,45,2024,January,1,2,1,0.0,0,France,Offline TA/TO,No Deposit,Transient-Party,124.38,0,0,1,3
SYN-01833,City Hotel,1,179,2024,November,0,4,2,0.0,0,France,Online TA,No Deposit,Transient,173.07,0,0,0,2
SYN-01834,Resort Hotel,0,143,2025,April,2,2,3,0.0,1,USA,Online TA,No Deposit,Transient,130.53,0,0,0,0
SYN-01835,City Hotel,0,128,2025,February,0,6,2,1.0,0,United Kingdom,Offline TA/TO,Non Refund,Group,118.23,0,0,0,0
SYN-01836,City Hotel,1,15,2024,July,2,3,2,0.0,0,Canada,Online TA,No Deposit,Transient,110.12,0,0,0,0
SYN-01837,City Hotel,0,59,2025,December,2,2,2,0.0,0,France,Online TA,Non Refund,Transient,187.63,0,0,2,1
SYN-01838,City Hotel,0,63,2024,May,2,5,2,0.0,0,Mexico,Direct,Non Refund,Transient-Party,108.79,0,0,3,4
SYN-01839,City Hotel,0,43,2025,August,1,5,2,2.0,0,Canada,Groups,No Deposit,Transient,184.34,0,0,1,1
SYN-01840,City Hotel,1,59,2024,September,1,3,3,1.0,0,Canada,Online TA,Non Refund,Transient,114.96,0,0,0,0
SYN-01841,City Hotel,0,179,2025,October,1,1,2,0.0,0,Mexico,Direct,No Deposit,Contract,233.5,0,0,1,1
SYN-01842,City Hotel,0,31,2024,December,1,1,3,1.0,0,Canada,Online TA,No Deposit,Group,168.41,0,0,0,2
SYN-01843,City Hotel,0,45,2025,October,2,3,2,0.0,0,Mexico,Online TA,No Deposit,Transient,63.67,0,0,1,0
SYN-01844,City Hotel,1,77,2024,October,0,6,2,0.0,0,France,Direct,Non Refund,Transient,122.05,0,0,0,0
SYN-01845,Resort Hotel,0,74,2025,February,2,4,2,0.0,0,Germany,Corporate,No Deposit,Transient,188.21,0,0,0,0
SYN-01846,City Hotel,1,70,2025,May,1,2,1,0.0,0,France,Direct,Non Refund,Transient,105.74,0,1,0,0
SYN-01847,City Hotel,1,87,2025,December,2,4,2,1.0,0,,Online TA,Non Refund,Transient,177.23,0,0,0,1
SYN-01848,City Hotel,0,122,2024,October,0,7,2,0.0,0,Germany,Online TA,No Deposit,Transient-Party,103.31,0,0,0,3
SYN-01849,City Hotel,0,83,2024,August,2,1,2,0.0,0,Mexico,Corporate,No Deposit,Transient,164.81,0,0,2,1
SYN-01850,City Hotel,0,107,2024,March,1,2,2,0.0,0,France,Direct,Non Refund,Transient,121.68,0,0,1,1
SYN-01851,City Hotel,1,130,2024,October,0,3,2,1.0,0,United Kingdom,Online TA,No Deposit,Transient,103.64,0,0,1,1
SYN-01852,City Hotel,0,24,2025,October,1,1,2,1.0,0,United Kingdom,Online TA,No Deposit,Transient-Party,113.36,0,0,0,1
SYN-01853,City Hotel,1,31,2025,March,3,4,2,2.0,0,Germany,Groups,No Deposit,Transient,168.26,0,0,0,2
SYN-01854,City Hotel,1,17,2025,December,0,2,3,0.0,0,,Online TA,No Deposit,Transient,157.91,0,0,0,1
SYN-01855,City Hotel,0,52,2025,June,1,1,1,0.0,0,Mexico,Direct,Non Refund,Transient,172.59,0,0,1,0
SYN-01856,City Hotel,0,130,2025,August,0,5,2,1.0,0,France,Groups,No Deposit,Transient,153.17,1,0,0,0
SYN-01857,Resort Hotel,0,39,2024,December,1,4,2,2.0,0,USA,Offline TA/TO,No Deposit,Transient,145.66,0,0,0,1
SYN-01858,City Hotel,0,113,2024,March,1,4,2,0.0,0,Germany,Groups,No Deposit,Transient,142.76,0,0,1,0
SYN-01859,Resort Hotel,0,33,2025,October,0,5,2,0.0,0,Canada,Direct,No Deposit,Transient,209.91,0,0,3,0
SYN-01860,City Hotel,0,57,2024,February,2,7,2,0.0,0,United Kingdom,Online TA,No Deposit,Transient-Party,140.72,0,0,0,1
SYN-01861,City Hotel,0,146,2025,April,0,6,2,0.0,0,France,Offline TA/TO,No Deposit,Transient,168.31,0,0,0,0
SYN-01862,City Hotel,0,21,2025,January,1,1,2,0.0,0,Canada,Corporate,No Deposit,Group,148.48,1,0,0,1
SYN-01863,City Hotel,0,62,2024,April,0,2,2,0.0,0,Mexico,Online TA,No Deposit,Transient,162.24,0,0,0,1
SYN-01864,Resort Hotel,0,171,2025,December,0,3,2,0.0,0,,Direct,No Deposit,Transient,206.03,0,0,0,1
SYN-01865,City Hotel,1,155,2024,January,2,2,3,0.0,0,United Kingdom,Direct,Non Refund,Transient,180.56,0,0,1,0
SYN-01866,Resort Hotel,0,65,2025,September,1,1,2,0.0,0,France,Direct,Refundable,Group,124.22,1,0,0,1
SYN-01867,Resort Hotel,1,147,2025,May,1,1,2,0.0,0,France,Online TA,No Deposit,Transient-Party,154.07,0,0,0,3
SYN-01868,City Hotel,1,60,2025,December,0,1,2,0.0,0,,Online TA,No Deposit,Transient,209.36,0,1,0,1
SYN-01869,City Hotel,1,25,2025,December,0,5,2,0.0,0,Germany,Online TA,No Deposit,Transient,171.57,0,0,0,0
SYN-01870,Resort Hotel,0,224,2025,October,3,3,2,0.0,0,France,Corporate,Refundable,Transient,153.17,0,0,2,1
SYN-01871,City Hotel,1,69,2025,May,1,2,2,0.0,0,United Kingdom,Offline TA/TO,No Deposit,Transient,103.18,0,0,0,0
SYN-01872,City Hotel,0,17,2025,October,0,2,2,0.0,0,Germany,Corporate,No Deposit,Transient,100.36,0,0,0,0
SYN-01873,Resort Hotel,1,195,2024,October,2,1,2,0.0,0,Germany,Offline TA/TO,No Deposit,Transient,140.77,0,0,0,0
SYN-01874,Resort Hotel,0,11,2025,June,0,2,1,0.0,0,USA,Offline TA/TO,No Deposit,Transient,254.43,1,0,0,3
SYN-01875,City Hotel,0,37,2024,June,1,6,2,0.0,0,USA,Offline TA/TO,No Deposit,Transient,196.9,0,0,0,1
SYN-01876,City Hotel,0,108,2025,November,1,1,2,0.0,0,Mexico,Offline TA/TO,No Deposit,Transient,161.44,1,0,0,2
SYN-01877,City Hotel,0,10,2025,July,2,7,2,0.0,0,France,Offline TA/TO,No Deposit,Transient,193.13,0,1,0,0
SYN-01878,City Hotel,1,69,2024,December,0,3,2,2.0,0,USA,Online TA,No Deposit,Transient,198.41,0,0,1,0
SYN-01879,City Hotel,0,32,2025,April,2,5,2,0.0,0,USA,Online TA,No Deposit,Transient,149.71,0,0,0,0
SYN-01880,City Hotel,0,29,2025,June,1,4,3,2.0,0,Canada,Direct,No Deposit,Transient,214.51,0,0,0,0
SYN-01881,Resort Hotel,1,89,2024,September,1,2,2,0.0,0,USA,Online TA,Non Refund,Transient,145.04,0,0,2,1
SYN-01882,Resort Hotel,0,92,2024,July,1,4,2,0.0,0,Canada,Online TA,Refundable,Transient,218.82,1,0,0,0
SYN-01883,City Hotel,1,14,2025,November,1,5,2,,0,Mexico,Offline TA/TO,No Deposit,Transient,115.02,0,0,2,1
SYN-01884,City Hotel,1,34,2024,May,1,1,2,0.0,0,,Online TA,Non Refund,Transient-Party,99.15,0,0,0,1
SYN-01885,City Hotel,1,84,2024,March,1,5,3,0.0,0,USA,Offline TA/TO,Non Refund,Transient,83.35,0,0,0,1
SYN-01886,City Hotel,0,46,2025,November,0,3,2,0.0,0,France,Direct,No Deposit,Transient,160.05,0,0,0,2
SYN-01887,City Hotel,1,101,2025,July,2,5,2,0.0,0,Canada,Offline TA/TO,Non Refund,Contract,163.19,0,0,0,0
SYN-01888,Resort Hotel,1,77,2024,September,2,5,2,0.0,0,Mexico,Online TA,No Deposit,Transient,175.13,0,0,1,0
SYN-01889,City Hotel,1,44,2024,January,2,5,3,0.0,0,Germany,Offline TA/TO,Non Refund,Transient,116.54,0,0,0,0
SYN-01890,City Hotel,1,38,2025,October,2,7,1,0.0,0,France,Groups,Non Refund,Transient,189.93,0,0,0,0
SYN-01891,Resort Hotel,0,16,2025,February,0,2,2,2.0,0,,Direct,Non Refund,Transient,190.83,0,0,0,0
SYN-01892,City Hotel,0,168,2025,June,1,3,3,0.0,0,,Online TA,No Deposit,Transient,236.14,0,0,0,1
SYN-01893,City Hotel,0,33,2025,January,0,1,2,0.0,0,Mexico,Online TA,No Deposit,Transient,103.64,0,0,0,0
SYN-01894,City Hotel,1,138,2025,July,2,5,1,0.0,0,France,Groups,No Deposit,Transient,214.89,0,0,1,0
SYN-01895,City Hotel,0,42,2025,April,2,4,2,0.0,0,Germany,Direct,No Deposit,Transient,126.39,0,0,0,1
SYN-01896,Resort Hotel,0,30,2025,April,3,4,2,0.0,0,France,Offline TA/TO,No Deposit,Transient,222.29,0,0,0,2
SYN-01897,Resort Hotel,0,158,2025,March,1,1,2,0.0,0,USA,Groups,No Deposit,Transient,135.01,0,0,0,0
SYN-01898,Resort Hotel,0,77,2024,October,0,2,2,0.0,0,United Kingdom,Direct,No Deposit,Transient,171.27,1,0,0,2
SYN-01899,City Hotel,0,153,2025,February,1,1,2,0.0,0,,Online TA,No Deposit,Transient,45.0,0,0,0,1
SYN-01900,City Hotel,1,131,2025,July,1,2,3,2.0,0,,Online TA,No Deposit,Transient-Party,172.37,0,0,0,1
SYN-01901,Resort Hotel,0,55,2024,August,0,1,3,0.0,0,Canada,Online TA,Refundable,Contract,188.2,0,0,0,0
SYN-01902,City Hotel,1,79,2024,February,3,1,2,0.0,0,Canada,Online TA,No Deposit,Transient,133.55,0,0,1,0
SYN-01903,Resort Hotel,0,9,2024,June,0,2,2,0.0,0,Mexico,Direct,No Deposit,Contract,222.64,0,1,0,0
SYN-01904,Resort Hotel,0,109,2024,June,3,1,2,1.0,0,United Kingdom,Offline TA/TO,No Deposit,Transient,160.06,0,0,0,0
SYN-01905,City Hotel,0,28,2025,October,1,2,2,0.0,1,,Offline TA/TO,No Deposit,Transient,166.59,1,0,0,0
SYN-01906,Resort Hotel,0,70,2024,May,1,6,4,0.0,0,United Kingdom,Offline TA/TO,No Deposit,Transient,175.88,0,0,0,2
SYN-01907,City Hotel,1,63,2024,July,0,2,1,0.0,0,France,Offline TA/TO,Non Refund,Transient,173.78,0,0,0,0
SYN-01908,Resort Hotel,0,99,2024,March,0,4,1,0.0,0,United Kingdom,Corporate,No Deposit,Transient,197.0,0,0,0,2
SYN-01909,City Hotel,1,110,2024,May,1,1,2,0.0,0,France,Online TA,No Deposit,Transient-Party,91.46,0,1,1,0
SYN-01910,City Hotel,1,112,2025,June,1,1,3,0.0,0,Canada,Offline TA/TO,No Deposit,Group,195.97,0,0,0,0
SYN-01911,City Hotel,0,41,2025,April,0,1,2,0.0,0,Canada,Online TA,No Deposit,Transient-Party,224.0,0,1,2,0
SYN-01912,City Hotel,0,123,2024,July,1,5,4,0.0,0,USA,Corporate,No Deposit,Transient,172.74,0,0,0,0
SYN-01913,City Hotel,0,51,2025,February,2,3,2,0.0,0,Canada,Direct,No Deposit,Contract,144.09,0,0,1,0
SYN-01914,Resort Hotel,1,58,2024,July,0,2,2,0.0,0,USA,Groups,No Deposit,Transient,126.4,1,0,1,1
SYN-01915,Resort Hotel,0,9,2025,December,1,2,1,0.0,0,France,Online TA,No Deposit,Transient,228.59,0,0,0,1
SYN-01916,City Hotel,0,32,2025,November,1,6,2,0.0,0,USA,Groups,No Deposit,Transient,94.85,0,0,1,0
SYN-01917,City Hotel,1,44,2024,February,0,2,1,0.0,0,Mexico,Online TA,No Deposit,Transient,63.35,1,2,0,2
SYN-01918,City Hotel,0,63,2025,January,1,4,3,0.0,0,USA,Direct,No Deposit,Contract,148.68,0,0,2,0
SYN-01919,Resort Hotel,1,25,2024,April,2,3,2,0.0,0,USA,Offline TA/TO,No Deposit,Transient,193.2,1,2,0,0
SYN-01920,City Hotel,0,48,2025,November,1,5,2,0.0,0,Mexico,Direct,No Deposit,Transient,123.91,0,0,1,0
SYN-01921,City Hotel,1,240,2025,February,1,1,3,0.0,0,Germany,Groups,No Deposit,Transient,94.79,1,0,1,2
SYN-01922,City Hotel,0,23,2025,October,1,2,2,0.0,0,Germany,Direct,No Deposit,Transient,156.22,0,0,2,0
SYN-01923,Resort Hotel,1,68,2024,June,2,2,2,0.0,0,Mexico,Groups,No Deposit,Contract,194.64,0,0,0,2
SYN-01924,City Hotel,0,109,2024,October,2,1,2,0.0,0,United Kingdom,Online TA,No Deposit,Transient,152.89,0,0,0,1
SYN-01925,City Hotel,0,41,2024,August,1,2,2,0.0,0,,Offline TA/TO,No Deposit,Transient,176.61,0,0,0,3
SYN-01926,City Hotel,0,92,2024,June,1,3,1,0.0,0,Mexico,Online TA,No Deposit,Transient,155.78,0,0,0,1
SYN-01927,Resort Hotel,0,18,2025,June,1,1,2,0.0,0,,Offline TA/TO,No Deposit,Contract,176.62,0,0,0,0
SYN-01928,City Hotel,0,33,2025,November,3,7,2,2.0,0,USA,Offline TA/TO,No Deposit,Transient,159.76,0,0,0,1
SYN-01929,City Hotel,1,42,2024,October,0,4,2,0.0,0,United Kingdom,Offline TA/TO,No Deposit,Transient,105.04,0,0,0,1
SYN-01930,Resort Hotel,0,113,2025,March,2,5,1,0.0,0,Germany,Direct,No Deposit,Transient,64.14,0,0,0,0
SYN-01931,City Hotel,0,59,2024,May,1,7,1,0.0,0,,Online TA,Refundable,Transient,82.61,1,0,0,2
SYN-01932,Resort Hotel,1,78,2025,December,2,3,2,0.0,0,USA,Online TA,No Deposit,Transient,129.61,0,0,0,1
SYN-01933,Resort Hotel,0,23,2025,April,0,2,2,0.0,0,United Kingdom,Direct,Non Refund,Transient,90.08,0,0,2,0
SYN-01934,City Hotel,0,28,2024,March,1,5,2,1.0,0,France,Online TA,No Deposit,Transient,124.6,0,0,1,1
SYN-01935,City Hotel,0,76,2024,February,1,2,4,0.0,0,France,Direct,No Deposit,Group,107.98,0,0,0,0
SYN-01936,City Hotel,0,59,2024,August,0,3,1,0.0,0,Mexico,Online TA,No Deposit,Transient,131.81,0,0,0,1
SYN-01937,City Hotel,1,169,2024,February,0,2,2,0.0,0,France,Online TA,No Deposit,Transient,95.25,1,0,2,2
SYN-01938,Resort Hotel,0,117,2024,May,2,2,1,0.0,0,France,Groups,No Deposit,Contract,236.91,0,0,0,1
SYN-01939,City Hotel,0,141,2025,September,0,5,1,0.0,0,Mexico,Offline TA/TO,No Deposit,Transient-Party,80.38,0,0,0,1
SYN-01940,Resort Hotel,1,23,2024,April,0,7,1,0.0,0,Mexico,Online TA,No Deposit,Transient,157.26,0,0,0,0
SYN-01941,City Hotel,1,107,2024,October,2,5,2,1.0,0,United Kingdom,Corporate,Non Refund,Transient,121.96,0,0,0,0
SYN-01942,City Hotel,1,42,2025,May,3,5,2,0.0,0,Mexico,Online TA,No Deposit,Transient,236.71,0,0,2,0
SYN-01943,Resort Hotel,0,12,2024,August,2,2,2,0.0,0,,Groups,No Deposit,Contract,221.53,0,0,1,2
SYN-01944,City Hotel,0,69,2025,May,1,1,2,,0,United Kingdom,Offline TA/TO,No Deposit,Group,96.68,0,0,0,3
SYN-01945,City Hotel,0,66,2025,June,0,2,2,0.0,0,USA,Online TA,No Deposit,Transient-Party,225.47,0,0,3,0
SYN-01946,Resort Hotel,1,61,2024,December,0,2,2,1.0,0,Germany,Online TA,No Deposit,Group,143.28,0,0,0,0
SYN-01947,Resort Hotel,0,61,2025,October,1,2,2,2.0,0,Canada,Direct,Refundable,Transient,142.41,0,0,0,0
SYN-01948,City Hotel,0,81,2025,October,0,3,3,1.0,0,USA,Direct,No Deposit,Transient,139.67,0,0,0,0
SYN-01949,City Hotel,1,44,2025,February,2,7,2,0.0,0,Mexico,Online TA,Non Refund,Transient-Party,144.44,0,0,0,3
SYN-01950,City Hotel,1,16,2025,July,2,2,3,0.0,0,United Kingdom,Online TA,No Deposit,Transient-Party,238.83,0,0,1,0
SYN-01951,City Hotel,0,81,2024,April,2,3,3,1.0,0,Mexico,Corporate,No Deposit,Transient,143.17,0,0,0,1
SYN-01952,City Hotel,1,85,2025,December,2,2,4,0.0,0,Mexico,Offline TA/TO,Non Refund,Transient,127.52,0,0,1,0
SYN-01953,City Hotel,1,91,2025,September,2,5,2,0.0,0,France,Online TA,No Deposit,Transient,156.9,1,0,0,0
SYN-01954,City Hotel,1,27,2025,February,1,4,2,0.0,0,,Online TA,No Deposit,Transient,107.3,0,0,1,0
SYN-01955,Resort Hotel,0,25,2024,November,1,2,2,1.0,0,France,Offline TA/TO,No Deposit,Transient,173.65,0,0,0,1
SYN-01956,City Hotel,1,14,2025,July,2,7,2,0.0,0,Mexico,Corporate,No Deposit,Transient,246.56,0,0,0,3
SYN-01957,Resort Hotel,0,43,2025,June,2,2,2,1.0,0,United Kingdom,Offline TA/TO,No Deposit,Transient,193.05,0,0,2,0
SYN-01958,City Hotel,0,62,2025,November,0,2,2,0.0,0,USA,Direct,No Deposit,Group,104.92,0,0,0,0
SYN-01959,Resort Hotel,0,27,2025,December,0,3,2,0.0,0,,Online TA,No Deposit,Transient,273.2,0,0,2,0
SYN-01960,Resort Hotel,0,73,2024,July,2,7,2,0.0,0,USA,Offline TA/TO,No Deposit,Transient,120.45,0,0,0,0
SYN-01961,Resort Hotel,1,121,2025,August,1,1,2,0.0,1,United Kingdom,Direct,No Deposit,Transient,217.75,0,0,1,1
SYN-01962,Resort Hotel,0,67,2025,February,0,4,1,0.0,0,Canada,Direct,No Deposit,Transient,201.09,0,0,1,0
SYN-01963,City Hotel,0,161,2024,April,2,3,1,0.0,0,USA,Groups,No Deposit,Transient,148.84,0,0,0,2
SYN-01964,City Hotel,0,44,2024,October,0,5,2,0.0,0,Germany,Offline TA/TO,No Deposit,Contract,138.5,1,3,0,0
SYN-01965,City Hotel,0,38,2024,May,2,2,2,0.0,0,Mexico,Offline TA/TO,No Deposit,Group,129.62,0,0,0,0
SYN-01966,City Hotel,0,6,2024,January,2,1,1,0.0,0,Canada,Online TA,No Deposit,Transient,107.27,0,0,1,0
SYN-01967,City Hotel,0,222,2025,March,2,1,2,1.0,0,,Groups,No Deposit,Transient-Party,64.2,0,0,1,2
SYN-01968,City Hotel,0,70,2025,September,2,1,2,0.0,0,,Corporate,No Deposit,Transient,123.1,0,0,0,1
SYN-01969,Resort Hotel,1,23,2025,December,0,1,2,0.0,0,Germany,Direct,Non Refund,Transient,193.99,0,0,0,2
SYN-01970,City Hotel,0,69,2025,July,0,1,2,0.0,0,United Kingdom,Corporate,No Deposit,Transient,226.79,0,0,0,1
SYN-01971,City Hotel,0,75,2024,February,2,2,2,0.0,1,Mexico,Direct,Non Refund,Transient,142.07,0,0,0,0
SYN-01972,City Hotel,0,71,2024,August,0,5,2,1.0,0,France,Direct,No Deposit,Contract,185.06,0,0,0,2
SYN-01973,Resort Hotel,0,19,2025,March,2,1,2,1.0,0,USA,Groups,No Deposit,Transient,147.83,1,0,0,0
